seed,acc,prec,recall
264,0.807909604519774,0.8269230769230769,0.6323529411764706
265,0.7909604519774012,0.7818181818181819,0.6323529411764706
266,0.7966101694915254,0.8076923076923077,0.6176470588235294
267,0.8022598870056498,0.8,0.6470588235294118
268,0.7966101694915254,0.7962962962962963,0.6323529411764706
269,0.8022598870056498,0.8235294117647058,0.6176470588235294
270,0.7966101694915254,0.7666666666666667,0.6764705882352942
271,0.7909604519774012,0.7818181818181819,0.6323529411764706
272,0.7966101694915254,0.7857142857142857,0.6470588235294118
273,0.8022598870056498,0.8113207547169812,0.6323529411764706
274,0.807909604519774,0.84,0.6176470588235294
275,0.7853107344632768,0.7678571428571429,0.6323529411764706
276,0.8022598870056498,0.8235294117647058,0.6176470588235294
277,0.7909604519774012,0.7924528301886793,0.6176470588235294
278,0.8022598870056498,0.8235294117647058,0.6176470588235294
