seed,acc,prec,recall
11546.0,0.793,0.735,0.725
11547.0,0.804,0.758,0.725
11548.0,0.793,0.75,0.696
11549.0,0.793,0.742,0.71
11550.0,0.81,0.761,0.739
11551.0,0.799,0.746,0.725
11552.0,0.799,0.732,0.754
11553.0,0.799,0.726,0.768
11554.0,0.793,0.729,0.739
11555.0,0.804,0.75,0.739
11556.0,0.799,0.726,0.768
11557.0,0.804,0.736,0.768
11558.0,0.793,0.735,0.725
11559.0,0.804,0.75,0.739
11560.0,0.804,0.758,0.725
11561.0,0.799,0.732,0.754
11562.0,0.793,0.735,0.725
11563.0,0.799,0.746,0.725
11564.0,0.804,0.724,0.797
11565.0,0.81,0.746,0.768
11566.0,0.793,0.729,0.739
11567.0,0.793,0.735,0.725
11568.0,0.827,0.797,0.739
11569.0,0.788,0.725,0.725
11570.0,0.799,0.746,0.725
11571.0,0.788,0.718,0.739
11572.0,0.81,0.754,0.754
11573.0,0.804,0.736,0.768
11574.0,0.793,0.75,0.696
11575.0,0.804,0.75,0.739
11576.0,0.793,0.735,0.725
11577.0,0.804,0.758,0.725
11578.0,0.799,0.732,0.754
11579.0,0.804,0.75,0.739
11580.0,0.788,0.738,0.696
11581.0,0.793,0.735,0.725
11582.0,0.799,0.732,0.754
11583.0,0.804,0.736,0.768
11584.0,0.793,0.735,0.725
11585.0,0.804,0.758,0.725
11586.0,0.793,0.735,0.725
11587.0,0.804,0.743,0.754
11588.0,0.799,0.739,0.739
11589.0,0.799,0.739,0.739
11590.0,0.799,0.746,0.725
11591.0,0.804,0.758,0.725
11592.0,0.793,0.729,0.739
11593.0,0.788,0.738,0.696
11594.0,0.81,0.761,0.739
11595.0,0.793,0.75,0.696
11596.0,0.788,0.725,0.725
11597.0,0.804,0.758,0.725
11598.0,0.81,0.769,0.725
11599.0,0.799,0.72,0.783
11600.0,0.804,0.743,0.754
11601.0,0.799,0.762,0.696
11602.0,0.788,0.725,0.725
11603.0,0.799,0.732,0.754
11604.0,0.804,0.75,0.739
11605.0,0.804,0.736,0.768
11606.0,0.793,0.758,0.681
11607.0,0.799,0.732,0.754
11608.0,0.799,0.739,0.739
11609.0,0.804,0.736,0.768
11610.0,0.799,0.739,0.739
11611.0,0.799,0.732,0.754
11612.0,0.799,0.732,0.754
11613.0,0.804,0.758,0.725
11614.0,0.799,0.732,0.754
11615.0,0.804,0.736,0.768
11616.0,0.799,0.739,0.739
11617.0,0.793,0.742,0.71
11618.0,0.799,0.746,0.725
11619.0,0.793,0.75,0.696
11620.0,0.804,0.75,0.739
11621.0,0.804,0.766,0.71
11622.0,0.793,0.722,0.754
11623.0,0.799,0.746,0.725
11624.0,0.799,0.732,0.754
11625.0,0.816,0.757,0.768
11626.0,0.788,0.718,0.739
11627.0,0.793,0.735,0.725
11628.0,0.816,0.773,0.739
11629.0,0.793,0.735,0.725
11630.0,0.799,0.746,0.725
11631.0,0.793,0.75,0.696
11632.0,0.788,0.725,0.725
11633.0,0.804,0.758,0.725
11634.0,0.804,0.75,0.739
11635.0,0.804,0.758,0.725
11636.0,0.804,0.743,0.754
11637.0,0.799,0.732,0.754
11638.0,0.81,0.761,0.739
11639.0,0.788,0.731,0.71
11640.0,0.799,0.754,0.71
11641.0,0.799,0.746,0.725
11642.0,0.799,0.746,0.725
11643.0,0.799,0.739,0.739
11644.0,0.799,0.746,0.725
11645.0,0.804,0.75,0.739
11646.0,0.804,0.736,0.768
11647.0,0.793,0.742,0.71
11648.0,0.793,0.729,0.739
11649.0,0.799,0.746,0.725
11650.0,0.799,0.739,0.739
11651.0,0.793,0.742,0.71
11652.0,0.804,0.75,0.739
11653.0,0.799,0.746,0.725
11654.0,0.799,0.732,0.754
11655.0,0.788,0.738,0.696
11656.0,0.793,0.722,0.754
11657.0,0.793,0.735,0.725
11658.0,0.788,0.738,0.696
11659.0,0.788,0.712,0.754
11660.0,0.788,0.731,0.71
11661.0,0.799,0.739,0.739
11662.0,0.788,0.718,0.739
11663.0,0.804,0.75,0.739
11664.0,0.793,0.735,0.725
11665.0,0.782,0.727,0.696
11666.0,0.793,0.735,0.725
11667.0,0.793,0.742,0.71
11668.0,0.804,0.75,0.739
11669.0,0.799,0.732,0.754
11670.0,0.793,0.735,0.725
11671.0,0.804,0.758,0.725
11672.0,0.799,0.732,0.754
11673.0,0.804,0.736,0.768
11674.0,0.816,0.757,0.768
11675.0,0.799,0.739,0.739
11676.0,0.804,0.743,0.754
11677.0,0.81,0.746,0.768
11678.0,0.81,0.761,0.739
11679.0,0.793,0.729,0.739
11680.0,0.782,0.727,0.696
11681.0,0.81,0.761,0.739
11682.0,0.816,0.773,0.739
11683.0,0.782,0.714,0.725
11684.0,0.804,0.736,0.768
11685.0,0.799,0.739,0.739
11686.0,0.793,0.735,0.725
11687.0,0.788,0.725,0.725
11688.0,0.81,0.761,0.739
11689.0,0.793,0.722,0.754
11690.0,0.804,0.75,0.739
11691.0,0.793,0.735,0.725
11692.0,0.81,0.761,0.739
11693.0,0.816,0.773,0.739
11694.0,0.793,0.722,0.754
11695.0,0.81,0.761,0.739
11696.0,0.793,0.75,0.696
11697.0,0.799,0.754,0.71
11698.0,0.816,0.773,0.739
11699.0,0.804,0.75,0.739
11700.0,0.81,0.746,0.768
11701.0,0.799,0.732,0.754
11702.0,0.804,0.743,0.754
11703.0,0.799,0.726,0.768
11704.0,0.799,0.726,0.768
11705.0,0.793,0.716,0.768
11706.0,0.804,0.736,0.768
11707.0,0.804,0.73,0.783
11708.0,0.804,0.75,0.739
11709.0,0.793,0.735,0.725
11710.0,0.788,0.746,0.681
11711.0,0.799,0.732,0.754
11712.0,0.804,0.758,0.725
11713.0,0.804,0.736,0.768
11714.0,0.793,0.735,0.725
11715.0,0.81,0.754,0.754
11716.0,0.793,0.742,0.71
11717.0,0.804,0.758,0.725
11718.0,0.793,0.722,0.754
11719.0,0.804,0.736,0.768
11720.0,0.788,0.725,0.725
11721.0,0.788,0.725,0.725
11722.0,0.799,0.732,0.754
11723.0,0.777,0.73,0.667
11724.0,0.799,0.726,0.768
11725.0,0.81,0.746,0.768
11726.0,0.788,0.725,0.725
11727.0,0.799,0.732,0.754
11728.0,0.799,0.732,0.754
11729.0,0.799,0.746,0.725
11730.0,0.793,0.722,0.754
11731.0,0.799,0.754,0.71
11732.0,0.81,0.746,0.768
11733.0,0.81,0.778,0.71
11734.0,0.793,0.716,0.768
11735.0,0.793,0.742,0.71
11736.0,0.793,0.75,0.696
11737.0,0.793,0.735,0.725
11738.0,0.81,0.761,0.739
11739.0,0.788,0.731,0.71
11740.0,0.81,0.761,0.739
11741.0,0.81,0.761,0.739
11742.0,0.799,0.754,0.71
11743.0,0.804,0.774,0.696
11744.0,0.788,0.731,0.71
11745.0,0.799,0.732,0.754
11746.0,0.799,0.739,0.739
11747.0,0.793,0.735,0.725
11748.0,0.799,0.726,0.768
11749.0,0.799,0.754,0.71
11750.0,0.799,0.746,0.725
11751.0,0.793,0.735,0.725
11752.0,0.788,0.712,0.754
11753.0,0.799,0.746,0.725
11754.0,0.799,0.732,0.754
11755.0,0.81,0.754,0.754
11756.0,0.788,0.731,0.71
11757.0,0.793,0.742,0.71
11758.0,0.799,0.746,0.725
11759.0,0.804,0.743,0.754
11760.0,0.81,0.746,0.768
11761.0,0.804,0.736,0.768
11762.0,0.799,0.732,0.754
11763.0,0.793,0.735,0.725
11764.0,0.788,0.718,0.739
11765.0,0.799,0.732,0.754
11766.0,0.799,0.762,0.696
11767.0,0.793,0.735,0.725
11768.0,0.799,0.739,0.739
11769.0,0.799,0.739,0.739
11770.0,0.799,0.746,0.725
11771.0,0.81,0.746,0.768
11772.0,0.782,0.734,0.681
11773.0,0.793,0.722,0.754
11774.0,0.788,0.738,0.696
11775.0,0.804,0.743,0.754
11776.0,0.804,0.743,0.754
11777.0,0.804,0.743,0.754
11778.0,0.793,0.758,0.681
11779.0,0.793,0.722,0.754
11780.0,0.799,0.732,0.754
11781.0,0.788,0.738,0.696
11782.0,0.793,0.722,0.754
11783.0,0.793,0.729,0.739
11784.0,0.793,0.735,0.725
11785.0,0.788,0.746,0.681
11786.0,0.799,0.739,0.739
11787.0,0.799,0.754,0.71
11788.0,0.81,0.761,0.739
11789.0,0.793,0.735,0.725
11790.0,0.799,0.754,0.71
11791.0,0.782,0.734,0.681
11792.0,0.799,0.746,0.725
11793.0,0.804,0.743,0.754
11794.0,0.793,0.722,0.754
11795.0,0.788,0.725,0.725
11796.0,0.799,0.732,0.754
11797.0,0.788,0.746,0.681
11798.0,0.799,0.746,0.725
11799.0,0.793,0.758,0.681
11800.0,0.799,0.732,0.754
11801.0,0.799,0.746,0.725
11802.0,0.799,0.746,0.725
11803.0,0.804,0.736,0.768
11804.0,0.799,0.746,0.725
11805.0,0.788,0.738,0.696
11806.0,0.782,0.727,0.696
11807.0,0.804,0.758,0.725
11808.0,0.804,0.758,0.725
11809.0,0.788,0.712,0.754
11810.0,0.777,0.73,0.667
11811.0,0.804,0.758,0.725
11812.0,0.793,0.722,0.754
11813.0,0.804,0.736,0.768
11814.0,0.804,0.743,0.754
11815.0,0.788,0.746,0.681
11816.0,0.799,0.726,0.768
11817.0,0.799,0.754,0.71
11818.0,0.788,0.725,0.725
11819.0,0.793,0.735,0.725
11820.0,0.799,0.732,0.754
11821.0,0.793,0.742,0.71
11822.0,0.799,0.739,0.739
11823.0,0.804,0.743,0.754
11824.0,0.788,0.738,0.696
11825.0,0.793,0.722,0.754
11826.0,0.799,0.746,0.725
11827.0,0.804,0.743,0.754
11828.0,0.793,0.729,0.739
11829.0,0.804,0.743,0.754
11830.0,0.788,0.738,0.696
11831.0,0.793,0.735,0.725
11832.0,0.799,0.732,0.754
11833.0,0.793,0.742,0.71
11834.0,0.793,0.735,0.725
11835.0,0.799,0.746,0.725
11836.0,0.799,0.726,0.768
11837.0,0.81,0.761,0.739
11838.0,0.799,0.746,0.725
11839.0,0.799,0.746,0.725
11840.0,0.793,0.735,0.725
11841.0,0.799,0.754,0.71
11842.0,0.804,0.75,0.739
11843.0,0.799,0.739,0.739
11844.0,0.793,0.729,0.739
11845.0,0.788,0.746,0.681
11846.0,0.799,0.739,0.739
11847.0,0.799,0.746,0.725
11848.0,0.799,0.739,0.739
11849.0,0.804,0.743,0.754
11850.0,0.765,0.696,0.696
11851.0,0.788,0.725,0.725
11852.0,0.793,0.735,0.725
11853.0,0.793,0.729,0.739
11854.0,0.788,0.738,0.696
11855.0,0.799,0.746,0.725
11856.0,0.804,0.758,0.725
11857.0,0.799,0.726,0.768
11858.0,0.799,0.732,0.754
11859.0,0.788,0.712,0.754
11860.0,0.788,0.738,0.696
11861.0,0.793,0.75,0.696
11862.0,0.804,0.766,0.71
11863.0,0.799,0.732,0.754
11864.0,0.793,0.722,0.754
11865.0,0.782,0.721,0.71
11866.0,0.799,0.739,0.739
11867.0,0.793,0.722,0.754
11868.0,0.793,0.722,0.754
11869.0,0.799,0.746,0.725
11870.0,0.793,0.729,0.739
11871.0,0.788,0.746,0.681
11872.0,0.799,0.732,0.754
11873.0,0.804,0.736,0.768
11874.0,0.799,0.746,0.725
11875.0,0.799,0.762,0.696
11876.0,0.793,0.729,0.739
11877.0,0.788,0.738,0.696
11878.0,0.816,0.773,0.739
11879.0,0.804,0.743,0.754
11880.0,0.799,0.746,0.725
11881.0,0.799,0.732,0.754
11882.0,0.804,0.736,0.768
11883.0,0.804,0.743,0.754
11884.0,0.793,0.735,0.725
11885.0,0.788,0.718,0.739
11886.0,0.804,0.758,0.725
11887.0,0.799,0.762,0.696
11888.0,0.799,0.726,0.768
11889.0,0.81,0.754,0.754
11890.0,0.804,0.736,0.768
11891.0,0.793,0.75,0.696
11892.0,0.799,0.732,0.754
11893.0,0.804,0.758,0.725
11894.0,0.788,0.731,0.71
11895.0,0.793,0.735,0.725
11896.0,0.793,0.735,0.725
11897.0,0.793,0.716,0.768
11898.0,0.793,0.742,0.71
11899.0,0.799,0.739,0.739
11900.0,0.799,0.746,0.725
11901.0,0.799,0.732,0.754
11902.0,0.793,0.75,0.696
11903.0,0.804,0.758,0.725
11904.0,0.799,0.739,0.739
11905.0,0.788,0.725,0.725
11906.0,0.804,0.743,0.754
11907.0,0.81,0.746,0.768
11908.0,0.804,0.758,0.725
11909.0,0.777,0.73,0.667
11910.0,0.788,0.718,0.739
11911.0,0.81,0.761,0.739
11912.0,0.793,0.75,0.696
11913.0,0.799,0.746,0.725
11914.0,0.804,0.736,0.768
11915.0,0.793,0.735,0.725
11916.0,0.799,0.746,0.725
11917.0,0.81,0.754,0.754
11918.0,0.771,0.706,0.696
11919.0,0.793,0.729,0.739
11920.0,0.793,0.729,0.739
11921.0,0.804,0.736,0.768
11922.0,0.782,0.721,0.71
11923.0,0.788,0.738,0.696
11924.0,0.81,0.761,0.739
11925.0,0.788,0.746,0.681
11926.0,0.804,0.758,0.725
11927.0,0.81,0.746,0.768
11928.0,0.81,0.746,0.768
11929.0,0.788,0.738,0.696
11930.0,0.799,0.732,0.754
11931.0,0.799,0.754,0.71
11932.0,0.799,0.746,0.725
11933.0,0.799,0.739,0.739
11934.0,0.81,0.761,0.739
11935.0,0.793,0.735,0.725
11936.0,0.804,0.758,0.725
11937.0,0.788,0.731,0.71
11938.0,0.804,0.758,0.725
11939.0,0.816,0.757,0.768
11940.0,0.799,0.762,0.696
11941.0,0.793,0.742,0.71
11942.0,0.81,0.761,0.739
11943.0,0.804,0.758,0.725
11944.0,0.81,0.754,0.754
11945.0,0.804,0.743,0.754
11946.0,0.81,0.746,0.768
11947.0,0.804,0.743,0.754
11948.0,0.799,0.746,0.725
11949.0,0.793,0.735,0.725
11950.0,0.799,0.739,0.739
11951.0,0.788,0.738,0.696
11952.0,0.804,0.758,0.725
11953.0,0.788,0.731,0.71
11954.0,0.793,0.722,0.754
11955.0,0.799,0.739,0.739
11956.0,0.799,0.746,0.725
11957.0,0.804,0.758,0.725
11958.0,0.788,0.738,0.696
11959.0,0.804,0.758,0.725
11960.0,0.804,0.736,0.768
11961.0,0.793,0.722,0.754
11962.0,0.799,0.732,0.754
11963.0,0.793,0.75,0.696
11964.0,0.804,0.736,0.768
11965.0,0.799,0.746,0.725
11966.0,0.81,0.761,0.739
11967.0,0.799,0.739,0.739
11968.0,0.81,0.761,0.739
11969.0,0.799,0.732,0.754
11970.0,0.793,0.722,0.754
11971.0,0.81,0.746,0.768
11972.0,0.799,0.746,0.725
11973.0,0.793,0.735,0.725
11974.0,0.793,0.722,0.754
11975.0,0.799,0.746,0.725
11976.0,0.788,0.712,0.754
11977.0,0.793,0.729,0.739
11978.0,0.804,0.758,0.725
11979.0,0.788,0.718,0.739
11980.0,0.804,0.75,0.739
11981.0,0.788,0.738,0.696
11982.0,0.788,0.731,0.71
11983.0,0.799,0.732,0.754
11984.0,0.799,0.739,0.739
11985.0,0.788,0.725,0.725
11986.0,0.788,0.738,0.696
11987.0,0.799,0.732,0.754
11988.0,0.804,0.736,0.768
11989.0,0.799,0.732,0.754
11990.0,0.793,0.722,0.754
11991.0,0.804,0.758,0.725
11992.0,0.788,0.738,0.696
11993.0,0.793,0.742,0.71
11994.0,0.793,0.722,0.754
11995.0,0.793,0.729,0.739
11996.0,0.793,0.735,0.725
11997.0,0.788,0.746,0.681
11998.0,0.81,0.746,0.768
11999.0,0.804,0.736,0.768
12000.0,0.793,0.735,0.725
12001.0,0.788,0.731,0.71
12002.0,0.793,0.75,0.696
12003.0,0.793,0.742,0.71
12004.0,0.793,0.75,0.696
12005.0,0.793,0.75,0.696
12006.0,0.793,0.722,0.754
12007.0,0.788,0.725,0.725
12008.0,0.788,0.725,0.725
12009.0,0.804,0.736,0.768
12010.0,0.804,0.736,0.768
12011.0,0.793,0.742,0.71
12012.0,0.793,0.735,0.725
12013.0,0.804,0.758,0.725
12014.0,0.788,0.738,0.696
12015.0,0.793,0.735,0.725
12016.0,0.81,0.746,0.768
12017.0,0.782,0.727,0.696
12018.0,0.799,0.746,0.725
12019.0,0.804,0.743,0.754
12020.0,0.793,0.735,0.725
12021.0,0.821,0.785,0.739
12022.0,0.821,0.785,0.739
12023.0,0.799,0.732,0.754
12024.0,0.799,0.726,0.768
12025.0,0.799,0.732,0.754
12026.0,0.804,0.766,0.71
12027.0,0.799,0.746,0.725
12028.0,0.81,0.746,0.768
12029.0,0.782,0.714,0.725
12030.0,0.788,0.718,0.739
12031.0,0.782,0.714,0.725
12032.0,0.793,0.735,0.725
12033.0,0.799,0.746,0.725
12034.0,0.793,0.722,0.754
12035.0,0.799,0.732,0.754
12036.0,0.816,0.757,0.768
12037.0,0.799,0.732,0.754
12038.0,0.793,0.722,0.754
12039.0,0.804,0.736,0.768
12040.0,0.799,0.746,0.725
12041.0,0.799,0.732,0.754
12042.0,0.799,0.732,0.754
12043.0,0.799,0.746,0.725
12044.0,0.799,0.726,0.768
12045.0,0.81,0.761,0.739
12046.0,0.81,0.761,0.739
12047.0,0.799,0.732,0.754
12048.0,0.804,0.743,0.754
12049.0,0.777,0.716,0.696
12050.0,0.799,0.746,0.725
12051.0,0.804,0.743,0.754
12052.0,0.793,0.729,0.739
12053.0,0.81,0.754,0.754
12054.0,0.799,0.732,0.754
12055.0,0.793,0.735,0.725
12056.0,0.788,0.725,0.725
12057.0,0.788,0.738,0.696
12058.0,0.793,0.729,0.739
12059.0,0.799,0.746,0.725
12060.0,0.793,0.722,0.754
12061.0,0.799,0.732,0.754
12062.0,0.799,0.739,0.739
12063.0,0.793,0.722,0.754
12064.0,0.799,0.726,0.768
12065.0,0.804,0.758,0.725
12066.0,0.799,0.732,0.754
12067.0,0.793,0.722,0.754
12068.0,0.799,0.754,0.71
12069.0,0.804,0.743,0.754
12070.0,0.799,0.746,0.725
12071.0,0.804,0.758,0.725
12072.0,0.793,0.722,0.754
12073.0,0.799,0.746,0.725
12074.0,0.788,0.738,0.696
12075.0,0.804,0.758,0.725
12076.0,0.793,0.729,0.739
12077.0,0.804,0.736,0.768
12078.0,0.799,0.754,0.71
12079.0,0.793,0.742,0.71
12080.0,0.804,0.743,0.754
12081.0,0.799,0.746,0.725
12082.0,0.793,0.742,0.71
12083.0,0.804,0.75,0.739
12084.0,0.799,0.746,0.725
12085.0,0.788,0.725,0.725
12086.0,0.799,0.726,0.768
12087.0,0.81,0.769,0.725
12088.0,0.804,0.766,0.71
12089.0,0.81,0.769,0.725
12090.0,0.788,0.725,0.725
12091.0,0.804,0.736,0.768
12092.0,0.799,0.739,0.739
12093.0,0.799,0.746,0.725
12094.0,0.793,0.75,0.696
12095.0,0.804,0.743,0.754
12096.0,0.804,0.743,0.754
12097.0,0.788,0.738,0.696
12098.0,0.793,0.742,0.71
12099.0,0.799,0.739,0.739
12100.0,0.799,0.739,0.739
12101.0,0.804,0.75,0.739
12102.0,0.804,0.743,0.754
12103.0,0.81,0.74,0.783
12104.0,0.804,0.743,0.754
12105.0,0.788,0.738,0.696
12106.0,0.799,0.726,0.768
12107.0,0.793,0.729,0.739
12108.0,0.793,0.735,0.725
12109.0,0.793,0.735,0.725
12110.0,0.799,0.754,0.71
12111.0,0.804,0.758,0.725
12112.0,0.793,0.729,0.739
12113.0,0.799,0.746,0.725
12114.0,0.804,0.743,0.754
12115.0,0.804,0.743,0.754
12116.0,0.793,0.75,0.696
12117.0,0.799,0.746,0.725
12118.0,0.804,0.758,0.725
12119.0,0.793,0.742,0.71
12120.0,0.788,0.725,0.725
12121.0,0.799,0.746,0.725
12122.0,0.788,0.731,0.71
12123.0,0.793,0.722,0.754
12124.0,0.799,0.732,0.754
12125.0,0.788,0.738,0.696
12126.0,0.81,0.746,0.768
12127.0,0.804,0.75,0.739
12128.0,0.777,0.73,0.667
12129.0,0.788,0.738,0.696
12130.0,0.81,0.761,0.739
12131.0,0.793,0.735,0.725
12132.0,0.816,0.781,0.725
12133.0,0.793,0.729,0.739
12134.0,0.799,0.732,0.754
12135.0,0.793,0.729,0.739
12136.0,0.793,0.742,0.71
12137.0,0.788,0.718,0.739
12138.0,0.793,0.729,0.739
12139.0,0.804,0.736,0.768
12140.0,0.804,0.743,0.754
12141.0,0.81,0.761,0.739
12142.0,0.799,0.739,0.739
12143.0,0.804,0.758,0.725
12144.0,0.816,0.773,0.739
12145.0,0.816,0.75,0.783
12146.0,0.799,0.746,0.725
12147.0,0.788,0.718,0.739
12148.0,0.799,0.762,0.696
12149.0,0.799,0.739,0.739
12150.0,0.793,0.742,0.71
12151.0,0.782,0.721,0.71
12152.0,0.799,0.746,0.725
12153.0,0.804,0.743,0.754
12154.0,0.788,0.738,0.696
12155.0,0.788,0.725,0.725
12156.0,0.804,0.743,0.754
12157.0,0.793,0.75,0.696
12158.0,0.816,0.773,0.739
12159.0,0.788,0.746,0.681
12160.0,0.799,0.739,0.739
12161.0,0.799,0.746,0.725
12162.0,0.81,0.754,0.754
12163.0,0.799,0.746,0.725
12164.0,0.799,0.739,0.739
12165.0,0.788,0.725,0.725
12166.0,0.799,0.726,0.768
12167.0,0.793,0.75,0.696
12168.0,0.804,0.758,0.725
12169.0,0.804,0.758,0.725
12170.0,0.799,0.732,0.754
12171.0,0.799,0.739,0.739
12172.0,0.788,0.725,0.725
12173.0,0.804,0.736,0.768
12174.0,0.793,0.735,0.725
12175.0,0.804,0.736,0.768
12176.0,0.788,0.738,0.696
12177.0,0.793,0.722,0.754
12178.0,0.81,0.754,0.754
12179.0,0.782,0.714,0.725
12180.0,0.793,0.735,0.725
12181.0,0.793,0.729,0.739
12182.0,0.81,0.746,0.768
12183.0,0.788,0.725,0.725
12184.0,0.799,0.726,0.768
12185.0,0.777,0.73,0.667
12186.0,0.799,0.746,0.725
12187.0,0.788,0.738,0.696
12188.0,0.782,0.734,0.681
12189.0,0.804,0.743,0.754
12190.0,0.799,0.754,0.71
12191.0,0.799,0.732,0.754
12192.0,0.804,0.743,0.754
12193.0,0.782,0.714,0.725
12194.0,0.804,0.736,0.768
12195.0,0.799,0.746,0.725
12196.0,0.804,0.75,0.739
12197.0,0.793,0.722,0.754
12198.0,0.799,0.732,0.754
12199.0,0.793,0.735,0.725
12200.0,0.804,0.758,0.725
12201.0,0.804,0.75,0.739
12202.0,0.793,0.722,0.754
12203.0,0.799,0.732,0.754
12204.0,0.799,0.726,0.768
12205.0,0.799,0.739,0.739
12206.0,0.793,0.729,0.739
12207.0,0.81,0.769,0.725
12208.0,0.799,0.732,0.754
12209.0,0.804,0.743,0.754
12210.0,0.804,0.736,0.768
12211.0,0.793,0.735,0.725
12212.0,0.799,0.746,0.725
12213.0,0.793,0.735,0.725
12214.0,0.804,0.743,0.754
12215.0,0.793,0.729,0.739
12216.0,0.799,0.732,0.754
12217.0,0.799,0.746,0.725
12218.0,0.799,0.739,0.739
12219.0,0.788,0.754,0.667
12220.0,0.793,0.722,0.754
12221.0,0.788,0.725,0.725
12222.0,0.799,0.732,0.754
12223.0,0.777,0.73,0.667
12224.0,0.799,0.739,0.739
12225.0,0.804,0.743,0.754
12226.0,0.799,0.739,0.739
12227.0,0.793,0.735,0.725
12228.0,0.788,0.746,0.681
12229.0,0.799,0.746,0.725
12230.0,0.793,0.735,0.725
12231.0,0.793,0.729,0.739
12232.0,0.799,0.754,0.71
12233.0,0.788,0.712,0.754
12234.0,0.799,0.746,0.725
12235.0,0.799,0.746,0.725
12236.0,0.816,0.765,0.754
12237.0,0.804,0.75,0.739
12238.0,0.804,0.75,0.739
12239.0,0.793,0.742,0.71
12240.0,0.793,0.735,0.725
12241.0,0.804,0.758,0.725
12242.0,0.793,0.722,0.754
12243.0,0.81,0.761,0.739
12244.0,0.793,0.722,0.754
12245.0,0.788,0.738,0.696
12246.0,0.799,0.746,0.725
12247.0,0.799,0.739,0.739
12248.0,0.788,0.725,0.725
12249.0,0.81,0.746,0.768
12250.0,0.804,0.766,0.71
12251.0,0.799,0.754,0.71
12252.0,0.799,0.732,0.754
12253.0,0.799,0.762,0.696
12254.0,0.793,0.735,0.725
12255.0,0.788,0.738,0.696
12256.0,0.804,0.736,0.768
12257.0,0.804,0.75,0.739
12258.0,0.804,0.743,0.754
12259.0,0.793,0.735,0.725
12260.0,0.788,0.725,0.725
12261.0,0.804,0.736,0.768
12262.0,0.782,0.727,0.696
12263.0,0.788,0.725,0.725
12264.0,0.804,0.758,0.725
12265.0,0.799,0.754,0.71
12266.0,0.799,0.732,0.754
12267.0,0.793,0.735,0.725
12268.0,0.799,0.739,0.739
12269.0,0.793,0.75,0.696
12270.0,0.804,0.758,0.725
12271.0,0.788,0.725,0.725
12272.0,0.799,0.732,0.754
12273.0,0.799,0.739,0.739
12274.0,0.793,0.735,0.725
12275.0,0.788,0.738,0.696
12276.0,0.793,0.729,0.739
12277.0,0.793,0.735,0.725
12278.0,0.799,0.726,0.768
12279.0,0.804,0.743,0.754
12280.0,0.804,0.736,0.768
12281.0,0.793,0.729,0.739
12282.0,0.799,0.739,0.739
12283.0,0.782,0.734,0.681
12284.0,0.81,0.754,0.754
12285.0,0.793,0.722,0.754
12286.0,0.799,0.732,0.754
12287.0,0.799,0.732,0.754
12288.0,0.793,0.722,0.754
12289.0,0.788,0.731,0.71
12290.0,0.793,0.75,0.696
12291.0,0.799,0.746,0.725
12292.0,0.788,0.738,0.696
12293.0,0.804,0.743,0.754
12294.0,0.804,0.75,0.739
12295.0,0.793,0.722,0.754
12296.0,0.81,0.746,0.768
12297.0,0.804,0.766,0.71
12298.0,0.799,0.746,0.725
12299.0,0.799,0.732,0.754
12300.0,0.793,0.722,0.754
12301.0,0.816,0.773,0.739
12302.0,0.799,0.746,0.725
12303.0,0.799,0.739,0.739
12304.0,0.788,0.738,0.696
12305.0,0.799,0.746,0.725
12306.0,0.793,0.735,0.725
12307.0,0.804,0.743,0.754
12308.0,0.799,0.746,0.725
12309.0,0.793,0.729,0.739
12310.0,0.782,0.708,0.739
12311.0,0.782,0.714,0.725
12312.0,0.788,0.738,0.696
12313.0,0.804,0.758,0.725
12314.0,0.793,0.729,0.739
12315.0,0.788,0.725,0.725
12316.0,0.793,0.729,0.739
12317.0,0.81,0.754,0.754
12318.0,0.81,0.746,0.768
12319.0,0.799,0.754,0.71
12320.0,0.782,0.721,0.71
12321.0,0.804,0.75,0.739
12322.0,0.804,0.736,0.768
12323.0,0.799,0.746,0.725
12324.0,0.799,0.739,0.739
12325.0,0.793,0.722,0.754
12326.0,0.804,0.743,0.754
12327.0,0.788,0.718,0.739
12328.0,0.804,0.736,0.768
12329.0,0.804,0.75,0.739
12330.0,0.799,0.726,0.768
12331.0,0.799,0.726,0.768
12332.0,0.799,0.726,0.768
12333.0,0.799,0.726,0.768
12334.0,0.788,0.712,0.754
12335.0,0.799,0.739,0.739
12336.0,0.799,0.732,0.754
12337.0,0.788,0.718,0.739
12338.0,0.793,0.75,0.696
12339.0,0.804,0.758,0.725
12340.0,0.793,0.722,0.754
12341.0,0.799,0.754,0.71
12342.0,0.81,0.761,0.739
12343.0,0.788,0.718,0.739
12344.0,0.799,0.739,0.739
12345.0,0.799,0.739,0.739
12346.0,0.793,0.722,0.754
12347.0,0.799,0.739,0.739
12348.0,0.804,0.736,0.768
12349.0,0.799,0.732,0.754
12350.0,0.777,0.716,0.696
12351.0,0.793,0.722,0.754
12352.0,0.793,0.742,0.71
12353.0,0.799,0.726,0.768
12354.0,0.793,0.735,0.725
12355.0,0.793,0.735,0.725
12356.0,0.81,0.746,0.768
12357.0,0.788,0.738,0.696
12358.0,0.793,0.729,0.739
12359.0,0.804,0.743,0.754
12360.0,0.793,0.722,0.754
12361.0,0.799,0.746,0.725
12362.0,0.782,0.727,0.696
12363.0,0.788,0.738,0.696
12364.0,0.788,0.718,0.739
12365.0,0.799,0.739,0.739
12366.0,0.81,0.761,0.739
12367.0,0.793,0.735,0.725
